Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
179;8.950118;262701;  3.074788003570E+04;  3.461669973000E+01;  1.627965105184E+06;  1.628255452016E+06
180;9.000149;262701;  4.057496096869E+04; -1.273003103647E+02;  1.617524435165E+06;  1.618033263570E+06
181;9.050056;262701;  3.893281124673E+04; -1.941499166906E+02;  1.290497720882E+06;  1.291084880667E+06
182;9.100082;262701;  3.289318151416E+04;  1.550102050027E+02;  1.072668821739E+06;  1.073173045948E+06
183;9.150073;262701;  3.869100007147E+04;  1.423780238762E+02;  1.238706600269E+06;  1.239310717822E+06
184;9.200112;262701;  4.903329429969E+04;  1.057158636843E+02;  1.571114933542E+06;  1.571879896660E+06
185;9.250101;262701;  5.781458351968E+04; -1.299644081678E+02;  1.674581432451E+06;  1.675579158640E+06
186;9.300091;262701;  5.962419101789E+04; -2.041920515664E+02;  1.434514811337E+06;  1.435753401457E+06
187;9.350077;262701;  5.350162399681E+04; -4.028815475596E+02;  1.167349416308E+06;  1.168574878148E+06
188;9.400154;262701;  5.381984865022E+04; -3.996396223942E+02;  1.204368282945E+06;  1.205570278659E+06
189;9.450000;262701;  6.170256067431E+04; -1.181613914120E+02;  1.500672950118E+06;  1.501940918669E+06
190;9.500083;262701;  7.517574442980E+04;  1.400887397889E+02;  1.692038395102E+06;  1.693707572952E+06
191;9.550046;262701;  8.418183649954E+04;  6.371549548469E+01;  1.555813117228E+06;  1.558088906768E+06
192;9.600087;262701;  7.976190466279E+04;  1.073644475636E+01;  1.288496487076E+06;  1.290962880472E+06
193;9.650134;262701;  6.802235188878E+04; -2.476059077594E+01;  1.222108678435E+06;  1.224000270783E+06
194;9.700093;262701;  7.173113397865E+04;  5.103917889535E+01;  1.417373247692E+06;  1.419187190422E+06
195;9.750182;262701;  8.733128461144E+04;  1.733239220951E+02;  1.645988981567E+06;  1.648304131752E+06
196;9.800041;262701;  1.024659817160E+05;  3.665368073061E+02;  1.640223456492E+06;  1.643420943941E+06
197;9.850168;262701;  9.937941614269E+04;  4.095902005875E+02;  1.417627623250E+06;  1.421106792018E+06
198;9.900054;262701;  8.636411996065E+04;  4.362191510664E+02;  1.267764484483E+06;  1.270702852606E+06
199;9.950000;262701;  8.222162675523E+04;  3.219877215292E+02;  1.358905672022E+06;  1.361390878858E+06
200;10.000134;262701;  9.114831990854E+04;  2.648547737885E+02;  1.570808538979E+06;  1.573450842099E+06
201;10.050121;262701;  1.065484886721E+05;  1.233297254632E+02;  1.649592241802E+06;  1.653029691162E+06
202;10.100027;262701;  1.130614617472E+05;  1.573671092840E+02;  1.516208244532E+06;  1.520417824048E+06
203;10.150163;262701;  1.029320603267E+05;  9.251168990680E+01;  1.348331074752E+06;  1.352254304761E+06
204;10.200193;262701;  8.956070193774E+04; -1.898394984875E+01;  1.340421957986E+06;  1.343410639061E+06
205;10.250114;262701;  8.869346186510E+04; -1.063821872400E+02;  1.485036877533E+06;  1.487683121209E+06
206;10.300117;262701;  1.006241706819E+05; -1.531028700171E+02;  1.604400034501E+06;  1.607552399729E+06
207;10.350066;262701;  1.109102661792E+05;  3.340638287826E+01;  1.565030948505E+06;  1.568956008956E+06
208;10.400078;262701;  1.069253616409E+05;  1.127074472978E+02;  1.423833373784E+06;  1.427842611063E+06
209;10.450150;262701;  9.160587825482E+04; -4.086104114664E+01;  1.352439917492E+06;  1.355538774446E+06
210;10.500106;262701;  8.286746808681E+04; -9.349677475974E+01;  1.423718546108E+06;  1.426128158526E+06
211;10.550141;262701;  8.629842419208E+04; -2.148190222137E+02;  1.535957088172E+06;  1.538379550329E+06
212;10.600076;262701;  9.371934627399E+04; -3.141225745145E+02;  1.554244002827E+06;  1.557067061774E+06
213;10.650188;262701;  9.315055455185E+04; -1.977986105175E+02;  1.465966143021E+06;  1.468922665568E+06
214;10.700160;262701;  8.263062069339E+04;  5.766818502397E+01;  1.378735523091E+06;  1.381209421281E+06
215;10.750171;262701;  7.111632248397E+04; -2.052325528902E+01;  1.391175389545E+06;  1.392991922526E+06
216;10.800089;262701;  6.630650171596E+04; -1.199632347118E+02;  1.469525151479E+06;  1.471020304887E+06
217;10.850151;262701;  6.718434472843E+04; -1.355938621378E+02;  1.509447570037E+06;  1.510941997978E+06
218;10.900008;262701;  6.647017081804E+04; -7.346503215258E+01;  1.465645091832E+06;  1.467151602329E+06
219;10.950036;262701;  6.009975518152E+04; -1.105134130749E+02;  1.392827762261E+06;  1.394123799420E+06
220;11.000140;262701;  4.989038526532E+04; -1.911124327672E+02;  1.373183153730E+06;  1.374089174964E+06
221;11.050033;262701;  4.115188726539E+04; -4.091389259026E+02;  1.418080653025E+06;  1.418677688449E+06
222;11.100005;262701;  3.639080580255E+04; -3.956382685665E+02;  1.453936202477E+06;  1.454391600687E+06
223;11.150167;262701;  3.122134609396E+04; -5.960669477352E+01;  1.435581730940E+06;  1.435921196380E+06
224;11.200023;262701;  2.630320947668E+04; -3.185840685401E+02;  1.380558659858E+06;  1.380809245926E+06
225;11.250174;262701;  1.905095757271E+04; -3.573133805744E+02;  1.352652042350E+06;  1.352786241182E+06
226;11.300101;262701;  9.602326079625E+03;  6.541599763453E+00;  1.373513812164E+06;  1.373547377019E+06
227;11.350136;262701;  1.248289046657E+03;  7.091829147415E+01;  1.399010501016E+06;  1.399011059716E+06
228;11.400180;262701; -6.823198833090E+03; -7.858292585425E+01;  1.392737687665E+06;  1.392754403640E+06
229;11.450048;262701; -1.233422247226E+04;  2.298795956747E+01;  1.349798946925E+06;  1.349855299909E+06
230;11.500087;262701; -2.125983297543E+04;  2.279635999899E+02;  1.314493145793E+06;  1.314665076285E+06
231;11.550046;262701; -2.879986001019E+04;  2.400145575888E+02;  1.321888346851E+06;  1.322202061368E+06
232;11.600008;262701; -3.618925214843E+04;  1.960742125285E+02;  1.340545169420E+06;  1.341033575892E+06
233;11.650093;262701; -4.417058151417E+04;  1.249370921088E+02;  1.336241487209E+06;  1.336971341510E+06
234;11.700115;262701; -4.972341967262E+04;  1.369100916728E+01;  1.300276014501E+06;  1.301226395574E+06
235;11.750139;262701; -5.619468615770E+04;  2.536046866863E+02;  1.263561585568E+06;  1.264810573798E+06
236;11.800044;262701; -6.303253517854E+04;  2.784075148724E+02;  1.260834195924E+06;  1.262408827445E+06
237;11.850193;262701; -7.066054805428E+04;  1.839391048133E+02;  1.271396671800E+06;  1.273358725556E+06
238;11.900033;262701; -7.754835848308E+04;  2.041495232635E+02;  1.268948876902E+06;  1.271316263474E+06
239;11.950078;262701; -8.289796557625E+04;  1.435945202742E+01;  1.240917884542E+06;  1.243683749624E+06
240;12.000080;262701; -8.859027419244E+04; -1.817762894421E+02;  1.205004753599E+06;  1.208256895664E+06
241;12.050113;262701; -9.330837675268E+04; -1.251322891483E+02;  1.185803149323E+06;  1.189468611513E+06
242;12.100085;262701; -9.889477324648E+04; -5.865834299093E+01;  1.188427198475E+06;  1.192534857223E+06
243;12.150029;262701; -1.041611041350E+05;  3.696588453215E+01;  1.185551678150E+06;  1.190118615326E+06
244;12.200188;262701; -1.086225678731E+05;  1.983521762100E+02;  1.176904724706E+06;  1.181906778317E+06
245;12.250181;262701; -1.112163591492E+05;  9.731671404831E+01;  1.145630652891E+06;  1.151016368631E+06
246;12.300029;262701; -1.143363081475E+05;  4.834614893633E+01;  1.117240312053E+06;  1.123075557821E+06
247;12.350051;262701; -1.163856805961E+05;  1.771429078996E+01;  1.107524088945E+06;  1.113622572758E+06
248;12.400039;262701; -1.194810375373E+05;  3.961381099458E+00;  1.103913433837E+06;  1.110360566551E+06
249;12.450054;262701; -1.215763692695E+05; -5.050241306601E+01;  1.096382310646E+06;  1.103102437316E+06
250;12.500138;262701; -1.237748034045E+05; -1.157286459666E+02;  1.080672293586E+06;  1.087737478198E+06
251;12.550006;262701; -1.243828586437E+05; -1.859087271237E+02;  1.064986623014E+06;  1.072225553363E+06
252;12.600137;262701; -1.252335630098E+05; -8.406028827265E-01;  1.043117896286E+06;  1.050608581183E+06
253;12.650099;262701; -1.253614539182E+05;  1.051199631950E+02;  1.029978780449E+06;  1.037579776862E+06
254;12.700171;262701; -1.257255293374E+05;  1.000076531726E+01;  1.026280999951E+06;  1.033953383712E+06
