Part;Time [s];Np;ForceFluid.x [N];ForceFluid.y [N];ForceFluid.z [N];ForceFluid [N]
156;7.800132;247818;  1.188978150244E+04; -2.269830072073E+02;  1.141437552643E+06;  1.141499498471E+06
157;7.850004;247818;  1.891286142618E+04; -1.622463291270E+02;  1.614953401286E+06;  1.615064150731E+06
158;7.900153;247818;  1.651262344189E+04;  5.422509118710E+01;  1.601143115831E+06;  1.601228262005E+06
159;7.950092;247818;  1.374904278389E+04;  3.216715891745E+02;  1.125340578586E+06;  1.125424612074E+06
160;8.000089;247818;  1.641819812862E+04;  3.264048491005E+02;  8.399215225222E+05;  8.400820363310E+05
161;8.050192;247818;  1.690306650390E+04;  2.604820603503E+02;  1.099831106767E+06;  1.099961019727E+06
162;8.100146;247818;  1.884517738758E+04;  8.838390761534E+01;  1.537342686626E+06;  1.537458189560E+06
163;8.150105;247818;  2.051924012588E+04;  2.952115064115E+00;  1.603553056084E+06;  1.603684333933E+06
164;8.200151;247818;  2.262641263121E+04;  2.429309114847E+02;  1.245009081958E+06;  1.245214691417E+06
165;8.250147;247818;  2.138594936799E+04;  1.334376508914E+02;  9.048489306160E+05;  9.051016317922E+05
166;8.300076;247818;  1.924212637152E+04;  1.847035705654E+02;  1.013684014364E+06;  1.013866645333E+06
167;8.350055;247818;  2.078733108439E+04;  2.850407031705E+02;  1.441826163455E+06;  1.441976033089E+06
168;8.400108;247818;  2.646812124797E+04;  4.938604305021E+02;  1.640463888676E+06;  1.640677474518E+06
169;8.450133;247818;  2.905189897621E+04;  6.385028336270E+02;  1.339847219655E+06;  1.340162300820E+06
170;8.500145;247818;  2.306274945034E+04;  4.978739856257E+02;  9.386291456507E+05;  9.389125685365E+05
171;8.550148;247818;  1.935650189191E+04;  4.780138887338E+02;  9.717998185623E+05;  9.719926903123E+05
172;8.600187;247818;  2.446981917700E+04;  1.419722408469E+02;  1.379083268228E+06;  1.379300349058E+06
173;8.650200;247818;  3.005634141255E+04;  2.515539559092E+01;  1.617361751999E+06;  1.617641005019E+06
174;8.700165;247818;  2.792136874409E+04; -4.872078421241E+01;  1.400074496707E+06;  1.400352884646E+06
175;8.750046;247818;  2.331803198842E+04; -5.012197667150E+01;  1.018938302506E+06;  1.019205081150E+06
176;8.800165;247818;  2.307104026434E+04; -7.302340085467E-01;  9.490659759132E+05;  9.493463538328E+05
177;8.850194;247818;  2.554773692410E+04; -1.388144911066E+02;  1.278198249428E+06;  1.278453546662E+06
178;8.900133;247818;  2.473368763396E+04; -1.643105540826E+02;  1.579434174114E+06;  1.579627833593E+06
179;8.950134;247818;  2.562615572251E+04; -8.677292352635E+01;  1.468597554824E+06;  1.468821120974E+06
180;9.000052;247818;  2.671196294268E+04;  1.252766724039E+02;  1.092155491967E+06;  1.092482111200E+06
181;9.050090;247818;  2.181942010910E+04;  3.728481429578E+02;  9.337483805916E+05;  9.340033535095E+05
182;9.100100;247818;  1.818015679053E+04;  3.392843768835E+02;  1.189595036218E+06;  1.189733996913E+06
183;9.150110;247818;  2.131834479467E+04;  2.072282867660E+02;  1.523395830727E+06;  1.523545001582E+06
184;9.200188;247818;  2.404886717361E+04;  8.863649436759E+01;  1.506847767566E+06;  1.507039664537E+06
185;9.250037;247818;  2.014878513733E+04;  6.946376128688E+01;  1.163970309709E+06;  1.164144690428E+06
186;9.300133;247818;  1.499699033115E+04;  5.520158432787E+01;  9.359880337723E+05;  9.361081733065E+05
187;9.350193;247818;  1.504220634401E+04; -1.879428603049E+02;  1.116577814040E+06;  1.116679147339E+06
188;9.400164;247818;  1.583873527160E+04; -3.971763839294E+02;  1.459161335700E+06;  1.459247349453E+06
189;9.450139;247818;  1.363508638564E+04; -1.958955345826E+02;  1.514647332077E+06;  1.514708716065E+06
190;9.500182;247818;  1.078136977095E+04;  5.213657668577E+01;  1.218155310910E+06;  1.218203021730E+06
